register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
8370d56f871308632cec,python,features/regime_mvp_context.py,11,410,FORMAL_NMD,L11 orchestration,L11_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
17a31fa77430f8ecc9c0,python,features/regime_mvp_context.py,12,411,FORMAL_NMD,L12 orchestration,L12_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
20f4e51deb83b13a6a7e,python,features/regime_mvp_context.py,13,412,FORMAL_NMD,L13 orchestration,L13_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
7502fc60ebfd5f868e4d,python,features/regime_mvp_context.py,14,413,FORMAL_NMD,L14 orchestration,L14_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
04c9bae9baa29ea378af,python,features/regime_mvp_context.py,15,414,FORMAL_NMD,L15 orchestration,L15_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
0c2f37b962cd95bac991,python,features/regime_mvp_context.py,16,415,FORMAL_NMD,L16 orchestration,L16_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
6548339370c6f934b1d2,python,features/regime_mvp_context.py,17,416,FORMAL_NMD,L17 orchestration,L17_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
143d445bf64742be6dfd,python,features/regime_mvp_context.py,18,417,FORMAL_NMD,L18 orchestration,L18_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
52900193baee0f0aa0cf,python,features/regime_mvp_context.py,19,100,FORMAL_KEEP_DERIVED,require_mvp_features fail-closed dict gate,require_mvp_features_fail-closed_dict_gate,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,KEEP_DERIVED,,,CSV grep zero hits for require_mvp_features | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
dd8df27c9ca4a1b81f8b,python,features/regime_mvp_context.py,20,418,FORMAL_NMD,L20 orchestration,L20_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
1b10ecdb4dc9516fb33e,python,features/regime_mvp_context.py,21,419,FORMAL_NMD,L21 orchestration,L21_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
75ddea58aeb22291a575,python,features/regime_mvp_context.py,22,420,FORMAL_NMD,L22 orchestration,L22_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
7521976fe80302a633da,python,features/regime_mvp_context.py,23,421,FORMAL_NMD,L23 orchestration,L23_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
233f0fcbf10756c03d36,python,features/regime_mvp_context.py,24,422,FORMAL_NMD,L24 orchestration,L24_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
73492f13b4a528153b3c,python,features/regime_mvp_context.py,25,423,FORMAL_NMD,L25 orchestration,L25_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
12ebda47215539ce1ba6,python,features/regime_mvp_context.py,26,101,FORMAL_KEEP_DERIVED,mvp_zone canonical structure.zone read,mvp_zone_canonical_structure.zone_read,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,KEEP_DERIVED,,,CSV grep zero hits for mvp_zone | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
9699d8bcf6f5eca117f1,python,features/regime_mvp_context.py,27,424,FORMAL_NMD,L27 orchestration,L27_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
a5ffac345f632bab269a,python,features/regime_mvp_context.py,28,425,FORMAL_NMD,L28 orchestration,L28_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
0bf4c80e5e5fb0363921,python,features/regime_mvp_context.py,29,426,FORMAL_NMD,L29 orchestration,L29_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
708d25e6b1e8f3b456db,python,features/regime_mvp_context.py,30,427,FORMAL_NMD,L30 orchestration,L30_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
b64c45a762788be9c6c0,python,features/regime_mvp_context.py,31,428,FORMAL_NMD,L31 orchestration,L31_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
c8616dd17697157d2325,python,features/regime_mvp_context.py,32,429,FORMAL_NMD,L32 orchestration,L32_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
287df8b4bd7279222579,python,features/regime_mvp_context.py,33,430,FORMAL_NMD,L33 orchestration,L33_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
f032654554f35f21ec2b,python,features/regime_mvp_context.py,34,102,FORMAL_KEEP_DERIVED,mvp_spot float-or-None price.spot,mvp_spot_float-or-None_price.spot,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,KEEP_DERIVED,,,CSV grep zero hits for mvp_spot | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
ea98af3b2e72c87e72e2,python,features/regime_mvp_context.py,35,431,FORMAL_NMD,L35 orchestration,L35_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
483d762827578369670a,python,features/regime_mvp_context.py,36,432,FORMAL_NMD,L36 orchestration,L36_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
a91d219297e5b4dc3d9b,py,features/regime_mvp_context.py,37,0,FORMAL_NMD,"    v = mvp.get(""price.spot"")",price,chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.lowPrice;chains.callExpDateMap.*.openPrice;chains.callExpDateMap.*.strikePrice;chains.putExpDateMap.*.closePrice;chains.putExpDateMap.*.highPrice;chains.putExpDateMap.*.lowPrice;chains.putExpDateMap.*.openPrice;chains.putExpDateMap.*.strikePrice;chains.underlying.highPrice;chains.underlying.lowPrice;chains.underlying.openPrice;chains.underlyingPrice;movers.screeners.*.lastPrice;quotes.extended.askPrice;quotes.extended.bidPrice;quotes.extended.lastPrice;quotes.quote.askPrice;quotes.quote.bidPrice;quotes.quote.closePrice;quotes.quote.highPrice;quotes.quote.lastPrice;quotes.quote.lowPrice;quotes.quote.openPrice,chains.putExpDateMap.*.openInterest;chains.putExpDateMap.*.volatility;chains.putExpDateMap.*.optionDeliverablesList.*.currencyType,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
22efdf386211ea7c14cd,python,features/regime_mvp_context.py,38,434,FORMAL_NMD,L38 orchestration,L38_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
ab45595ff0ce1dc72458,python,features/regime_mvp_context.py,39,435,FORMAL_NMD,L39 orchestration,L39_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
7c24569ccea015704fd5,python,features/regime_mvp_context.py,40,436,FORMAL_NMD,L40 orchestration,L40_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
21c5289e89a203dcc0f6,python,features/regime_mvp_context.py,41,437,FORMAL_NMD,L41 orchestration,L41_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
bf6bcd1f3a39f0349733,python,features/regime_mvp_context.py,42,438,FORMAL_NMD,L42 orchestration,L42_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
4bd13f8929998fd484fd,python,features/regime_mvp_context.py,43,439,FORMAL_NMD,L43 orchestration,L43_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
a24fa3acb10881177490,python,features/regime_mvp_context.py,44,440,FORMAL_NMD,L44 orchestration,L44_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
11ad19bf275a22a4eb40,python,features/regime_mvp_context.py,45,441,FORMAL_NMD,L45 orchestration,L45_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
49ab6b47f7d103d6b817,python,features/regime_mvp_context.py,46,103,FORMAL_KEEP_DERIVED,mvp_vwap_side fail-closed anchor.vwap_side,mvp_vwap_side_fail-closed_anchor.vwap_side,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,KEEP_DERIVED,,,CSV grep zero hits for mvp_vwap_side | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
68b51f03f3c2d9f76f67,python,features/regime_mvp_context.py,47,442,FORMAL_NMD,L47 orchestration,L47_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
88136acaca951ed63955,python,features/regime_mvp_context.py,48,443,FORMAL_NMD,L48 orchestration,L48_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
e1ae2c4ee66d5be3f88c,python,features/regime_mvp_context.py,49,444,FORMAL_NMD,L49 orchestration,L49_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
9f5a7668181bb622253b,python,features/regime_mvp_context.py,50,445,FORMAL_NMD,L50 orchestration,L50_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
6a21dc95d2d27264deb3,python,features/regime_mvp_context.py,51,446,FORMAL_NMD,L51 orchestration,L51_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
7c67d48c36af82c52e84,python,features/regime_mvp_context.py,52,447,FORMAL_NMD,L52 orchestration,L52_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
81f1875ba57b86f6570e,python,features/regime_mvp_context.py,53,448,FORMAL_NMD,L53 orchestration,L53_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
d3915c0b58be9879ea02,python,features/regime_mvp_context.py,54,104,FORMAL_KEEP_DERIVED,mvp_nearest_distances_for_regime,mvp_nearest_distances_for_regime,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,KEEP_DERIVED,,,CSV grep zero hits for mvp_nearest_distances_for_regime | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
b86248cf6ba43dc872d6,python,features/regime_mvp_context.py,55,449,FORMAL_NMD,L55 orchestration,L55_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
520e7ea55b1615c8c26c,python,features/regime_mvp_context.py,56,450,FORMAL_NMD,L56 orchestration,L56_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
5b4703ad096a8e93227b,python,features/regime_mvp_context.py,57,451,FORMAL_NMD,L57 orchestration,L57_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
1379399bf2eccdc0d18b,python,features/regime_mvp_context.py,58,452,FORMAL_NMD,L58 orchestration,L58_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/regime_mvp_context.py 1-62,NOT_MARKET_DATA,,,MVP canonical feature reads (InferenceSnapshotV1 features dict) | line anchored HEAD b9fd10b; Action 12.10 mvp_vwap_side fail-closed; FIND-MVP2 mvp_net_gamma coerce; FIND-MVP1 mvp_zone unknown sentinel disclosed
